Experiments,Time,ER_OD,FP_OD,AC_OD,CC_OD,RI_OD,DP_OD,BH_OD,CA_OD,PC_OD,DL_OD,CG_OD,BF_OD,EL_OD,CH_OD,BO_OD,BT_OD,BU_OD,BV_OD,BC_OD,BY_OD,PJ_OD,DF_OD,BL_OD,BP_OD,BA_OD,Butyrate,Acetate,Lactate,Succinate
AC_BH_BO_BU_BV_CA_CG_CH_DF_DL_PJ_RI,48.0,0.0,0.0,0.8558235354600001,0.0,0.0002993097015,0.0,0.000598619403,0.1497440626815,0.0,0.5052664464495,0.029507044933500003,0.0,0.0,0.1912805215665,0.157096480077,0.0,0.045158015793,0.024924507858000003,0.0,0.0,0.0296791673445,0.16514814072450001,0.0,0.0,0.0,40.041868985,34.84976292,0.0,20.397358005
AC_BH_BO_BU_CC_CG_DP_EL_ER_FP_PJ_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_BO_BU_CC_CG_DP_EL_ER_FP_PJ_RI,48.0,0.10412658436500001,0.000570075793,0.4005272535665,0.4592862889525,0.00023968502,0.17151778415250002,0.001055922243,0.0,0.0,0.0,0.26270676821350003,0.0,0.047986822748499997,0.0,0.10780902719749999,0.0,0.0801601437025,0.0,0.0,0.0,0.212667529071,0.0,0.0,0.0,0.0,54.7055803,31.315111100000003,0.95205663,6.704183974999999
AC_BH_BO_BV_CA_CC_ER_FP_PC_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_BO_BV_CA_CC_ER_FP_PC_PJ_RI,48.0,0.1757161823807611,0.000794992801555951,0.6619735574436467,0.6286762310227216,0.00038828603884530225,0.0,0.0013682114978911647,0.17632706302798162,0.09443726874212162,0.0,0.0,0.0,0.0,0.0,0.04327034713337418,0.0,0.0,0.023629098069714,0.0,0.0,0.06469758590881926,0.0,0.0,0.0,0.0,57.245000000000005,7.315,0.0,8.815
AC_BH_BO_CA_CC_CH_DF_ER_FP_PC_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_BO_CA_CC_CH_DF_ER_FP_PC_RI,48.0,0.0940454834491997,0.0007404803023674144,0.8395447502221189,0.34157981926150005,0.000115540429,0.0,0.002335763114601362,0.12721993258124817,0.031048251748251696,0.0,0.0,0.0,0.0,0.04540500394754867,0.30090749585565324,0.0,0.0,0.0,0.0,0.0,0.0,0.23033999522929371,0.0,0.0,0.0,47.66649731,15.03235145,0.0,12.26717308
AC_BH_BP_BT_BU_BV_CA_CC_DF_FP_PJ_RI,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,28.0,0.0
AC_BH_BP_BT_BU_BV_CA_CC_DF_FP_PJ_RI,48.0,0.0,0.00231509704,0.7640967773,0.05875896522,0.00041386956,0.0,0.00041386956,0.00479948528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45157547698,0.0064911342,0.07287472896,0.0,0.0,0.0,0.14797172456000002,0.0,0.26842617042,0.0,36.13162235,31.91896801,15.46106333,11.57749974
AC_BH_BP_BU_BY_CA_CG_EL_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,28.0,0.0
AC_BH_BP_BU_BY_CA_CG_EL_ER_FP_RI,48.0,0.0759083359505,0.0010185843975,0.8235185566129999,0.0,0.0017522511035,0.0,0.0938218879105,0.10781237109799999,0.0,0.0,0.23262438280199998,0.0,0.017609678104500003,0.0,0.0,0.0,0.07726533919449999,0.0,0.0,0.30750312175350003,0.0,0.0,0.0,0.455740907118,0.0,51.707841810000005,35.232656145,0.94764846,7.4462364
AC_BH_BP_BY_CA_CC_CG_DL_DP_ER_FP_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,28.0,0.0
AC_BH_BP_BY_CA_CC_CG_DL_DP_ER_FP_RI,48.0,0.1050987882536758,0.00205785781393188,0.8457109674554999,0.30735076409379786,0.000644169094376751,0.011972339322642581,0.0007720076880881588,0.02136675823632288,0.0,0.463529362509534,0.08535661079195028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1889533840927653,0.0,0.0,0.0,0.6072154441139265,0.0,22.19,17.805,39.45,3.8150000000000004
AC_BH_BP_BY_CC_CG_DL_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,28.0,0.0
AC_BH_BP_BY_CC_CG_DL_DP_ER_FP_RI,48.0,0.10294704578118952,0.0019828744580939997,0.675699152593134,0.1932362126365245,0.0010449389531587007,0.013584206391065386,0.0012862484893214135,0.0,0.0,0.5429825856078855,0.09052001332483683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17214329067264622,0.0,0.0,0.0,0.6127208777284021,0.0,21.65,33.85,41.95,0.0
AC_BH_BP_BY_CC_DL_DP_ER_FP_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,28.0,0.0
AC_BH_BP_BY_CC_DL_DP_ER_FP_PJ_RI,48.0,0.08148703952840358,0.005508324141686164,0.5603091570744433,0.2973309672072618,0.000995552954856769,0.012674820339037007,0.0007630561611292418,0.0,0.0,0.5222612973984814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811293135584937,0.09114589876356538,0.0,0.0,0.5518108606872094,0.0,18.42,32.445,43.28,3.61
AC_BH_BU_BY_CC_CG_CH_DF_EL_FP_PJ,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_BU_BY_CC_CG_CH_DF_EL_FP_PJ,48.0,0.0,0.0009410217455000001,0.29988473324350007,0.37679807012300004,0.0,0.0,0.003597406127,0.0,0.0,0.0,0.26877159673900003,0.0,0.06690442984100001,0.05015484881650001,0.0,0.0,0.3146108522515,0.0,0.0,0.387987964876,0.1610417211875,0.14307742199150003,0.0,0.0,0.0,49.965490125,29.21258868,1.35603093,12.21889457
AC_BH_BY_CA_CC_CH_DL_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_BY_CA_CC_CH_DL_DP_ER_FP_RI,48.0,0.19931087511264323,0.004947716747850268,1.0094849773392076,0.27737023599272403,0.0005891919278069517,0.016069527982962586,0.0015871764354178388,0.0906576540839106,0.0,0.5222128930603583,0.0,0.0,0.0,0.12783728405336114,0.0,0.0,0.0,0.0,0.0,0.2071133833789076,0.0,0.0,0.0,0.0,0.0,24.505,23.22,41.724999999999994,2.45
AC_BH_CG_DF,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_CG_DF,48.0,0.0,0.0,1.2691975383755696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16225463595588552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461922304450909,0.0,0.0,0.0,29.403125250000002,16.6002,0.0,0.0
AC_BH_CG_DF_DL,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.00132,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_CG_DF_DL,48.0,0.0,0.0,0.9372425449606662,0.0,0.0,0.0,0.00022500014333158656,0.0,0.0,0.8299405129922084,0.11392203432350637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308443613616571,0.0,0.0,0.0,30.255818650000002,26.291,21.5839,0.0
AC_BH_CH_FP_RI,0.0,0.0,0.00132,0.00132,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_CH_FP_RI,48.0,0.0,0.04816177382610504,0.8567562314508075,0.0,9.398811263761464e-05,0.0,0.0021932349270047534,0.0,0.0,0.0,0.0,0.0,0.0,0.08832576375925778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.598225799999994,1.1594,9.947,0.0
AC_BH_CH_PC_RI,0.0,0.0,0.0,0.00132,0.0,0.00132,0.0,0.00132,0.0,0.00132,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_CH_PC_RI,48.0,0.0,0.0,1.2178672111041922,0.0,0.0,0.0,0.0,0.0,1.2589630378724035,0.0,0.0,0.0,0.0,0.054971520169048195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61605,13.629349999999999,12.74305,27.9127
AC_BH_DF_DP_ER,0.0,0.00132,0.0,0.00132,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_DF_DP_ER,48.0,0.030385387378525766,0.0,0.8007937983585982,0.0,0.0,0.0921286705332259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37159474741703463,0.0,0.0,0.0,13.412157650000001,18.973300000000002,45.10925,0.0
AC_BH_ER,0.0,0.0021999999999999997,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_ER,48.0,0.04332879818594102,0.0,1.1665107154910563,0.0,0.0,0.0,0.00011899425007309229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8453,1.8444,15.527,5.9489
AC_BH_ER_RI,0.0,0.00165,0.0,0.00165,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_ER_RI,48.0,0.06834856100015885,0.0,1.2853896719313642,0.0,0.0,0.0,0.00016511575487177465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2231547,0.0,29.311700000000002,0.0
AC_BH_FP_RI,0.0,0.0,0.00165,0.00165,0.0,0.00165,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BH_FP_RI,48.0,0.0,0.037375672296115124,1.1673671517141702,0.0,7.77803738317477e-05,0.0,0.00016280445337187472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.170842999999998,0.0,28.5772,0.0
AC_BL,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL,48.0,0.0,0.0,1.4779964813902875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6762132531651601,0.0,0.0,23.0018,5.3484,6.3272,2.9668
AC_BL_BO_BP_BU_CC_DL_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BP_BU_CC_DL_DP_ER_FP_RI,48.0,0.02277988402628926,0.0012350084422904797,1.078383687814509,0.07892485553966534,0.004442681740660378,0.005865200521164226,0.0,0.0,0.0,0.5482336061671881,0.0,0.0,0.0,0.0,0.20485227146817095,0.0,0.01564321026317127,0.0,0.0,0.0,0.0,0.0,0.021337367697038943,0.3370672178775606,0.0,25.3061,37.3184,44.68515,1.85515
AC_BL_BO_BP_BY_CC_DF_EL_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BP_BY_CC_DF_EL_ER_FP_PC_RI,48.0,0.018933790786847985,0.0015081773769798508,1.0104383965525956,0.05698407252561618,0.0035920712794980944,0.0,0.0,0.0,0.18742111561604607,0.0,0.0,0.0,0.020946261123938846,0.0,0.1982506940090215,0.0,0.0,0.0,0.0,0.20174051819434793,0.0,0.22497949541126913,0.019004840851042773,0.34865608181924324,0.0,35.408550000000005,22.38695,19.27035,10.14835
AC_BL_BO_BP_CA_CC_DF_DP_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BP_CA_CC_DF_DP_ER_FP_RI,48.0,0.032792643801678845,0.0009795176665944394,1.058124712202143,0.132657698881387,0.0044575364746554085,0.004725280382579582,0.0,0.013185715501333493,0.0,0.0,0.0,0.0,0.0,0.0,0.16469027759881152,0.0,0.0,0.0,0.0,0.0,0.0,0.21349252698066917,0.029875969760255527,0.45358926924264475,0.0,23.9967,33.91465,41.56455,1.7137
AC_BL_BO_BV_CC_CH_DF_ER_FP_PC_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BV_CC_CH_DF_ER_FP_PC_RI,48.0,0.15003548297551564,0.0030387632304919843,0.9350418511272502,0.43168375339363685,0.0,0.0,0.0,0.0,0.081737941016402,0.0,0.0,0.0,0.0,0.08756769625229884,0.3341333605449837,0.0,0.0,0.0523835163864179,0.0,0.0,0.0,0.23197037315930374,0.01962516976003687,0.0,0.0,30.35,23.345,8.344999999999999,19.955
AC_BL_BO_BV_CC_CH_ER_FP_PC_PJ_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BV_CC_CH_ER_FP_PC_PJ_RI,48.0,0.243253201446639,0.004696733110102137,1.1410426008235008,0.6543751119674546,0.0,0.0,0.0,0.0,0.14230843765008785,0.0,0.0,0.0,0.0,0.13643851884859132,0.29913273198502566,0.0,0.0,0.09387615070500198,0.0,0.0,0.05766605642152983,0.0,0.03210947439873954,0.0,0.0,31.145000000000003,24.695,9.585,20.310000000000002
AC_BL_BO_BY_CA_CC_CG_CH_ER_FP_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_BY_CA_CC_CG_CH_ER_FP_RI,48.0,0.013076457522469023,0.0012711142110560535,0.7814967735541388,0.06516802489201134,0.004364995947553133,0.0,0.0,0.17083298570353453,0.0,0.0,0.15423891229377507,0.0,0.0,0.05371403458357693,0.37726120222935233,0.0,0.0,0.0,0.0,0.19693866958499456,0.0,0.0,0.014508777299931074,0.0,0.0,40.772499999999994,24.0333,0.0,20.02355
AC_BL_BO_CC_CH_DF_DL_DP_EL_ER_PJ_RI,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_CC_CH_DF_DL_DP_EL_ER_PJ_RI,48.0,0.16011953906899998,0.0,0.8103796978594999,0.139905422977,0.00017764084799999999,0.010020052029500001,0.0,0.0,0.0,0.1290592255595,0.0,0.0,0.0045535190745,0.0550739237565,0.5786699533434999,0.0,0.0,0.0,0.0,0.0,0.1364169234215,0.07930098779549999,0.012500253118499999,0.0,0.0,39.411908565000005,25.903253675,11.473917315,15.608380454999999
AC_BL_BO_CC_CH_DF_EL_ER_FP_PC_RI,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BO_CC_CH_DF_EL_ER_FP_PC_RI,48.0,0.22057106577229563,0.004013938293740134,0.6137013175683099,0.2617604362098859,0.00038784520322842194,0.0,0.0,0.0,0.10560655457992772,0.0,0.0,0.0,0.08996284250881477,0.12845484328278295,0.30517548975983266,0.0,0.0,0.0,0.0,0.0,0.0,0.3189966529321324,0.022471999264573224,0.0,0.0,43.0,16.97,0.0,16.595
AC_BL_BT_BV_BY_CC_CG_DP_ER_FP_PC_RI,0.0,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0005499999999999999,0.0,0.0,0.0005499999999999999,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BT_BV_BY_CC_CG_DP_ER_FP_PC_RI,48.0,0.05182615794419676,0.005186719747578544,0.7569107217156095,0.2032009887888133,0.0038583205612354073,0.006003750764795132,0.0,0.0,0.7477741554485897,0.0,0.3810369372536557,0.0,0.0,0.0,0.0,0.25591691048175946,0.0,0.020406576315579815,0.0,0.07719708909847668,0.0,0.0,0.019381300450334274,0.0,0.0,35.7505,21.85975,14.167449999999999,19.58995
AC_BL_BT_CC_RI,0.0,0.0,0.0,0.00132,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BT_CC_RI,48.0,0.0,0.0,0.7690173396843842,0.5018893000391915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0592836514454305,0.0,0.0,0.0,0.0,0.0,0.0,0.1053206176995346,0.0,0.0,26.336787649999998,20.97815,21.669,12.6401
AC_BL_BU_BV_CA_CC_CG_CH_DF_EL_ER_FP_PC_PJ_RI,0.0,0.00044,0.00044,0.00044,0.00044,0.00044,0.0,0.0,0.00044,0.00044,0.0,0.00044,0.0,0.00044,0.00044,0.0,0.0,0.00044,0.00044,0.0,0.0,0.00044,0.00044,0.00044,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_BU_BV_CA_CC_CG_CH_DF_EL_ER_FP_PC_PJ_RI,48.0,0.11202631753803624,0.00015765224358973352,0.5575712897392584,0.20681372997779246,0.00039413060897433377,0.0,0.0,0.1335401733682983,0.050981227703883934,0.0,0.02864243034555531,0.0,0.07211230376464746,0.20934370717964454,0.0,0.0,0.0832880348114722,0.1426573601300163,0.0,0.0,0.024172214117526566,0.3896228572595759,0.0142932384690197,0.0,0.0,39.675,21.485,0.0,16.33
AC_BL_CC,0.0,0.0,0.0,0.0021999999999999997,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_CC,48.0,0.0,0.0,1.6493980615541575,1.0110766805217144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004540044210168102,0.0,0.0,40.3827,14.3003,25.5854,0.0
AC_BL_CC_DF_ER,0.0,0.00132,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132,0.00132,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_CC_DF_ER,48.0,0.05813918006203092,0.0,1.3363683120936218,0.7996652509580386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35499139111929956,0.0032788487167834113,0.0,0.0,34.0155182,14.39485,20.32335,0.0
AC_BL_CC_ER,0.0,0.00165,0.0,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_CC_ER,48.0,0.062465061205326036,0.0,1.3167569290831602,1.262363538819478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827877918326303,0.0,0.0,38.56169945,11.4091,25.08755,0.0
AC_BL_CC_RI,0.0,0.0,0.0,0.00165,0.00165,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.0,0.0,0.0,0.0,28.0,0.0
AC_BL_CC_RI,48.0,0.0,0.0,1.398706101766837,1.3159559731393364,0.00014461327544836361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03010604519654244,0.0,0.0,34.9425466,15.058399999999999,21.3019,0.0
AC_BO,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BO,48.0,0.0,0.0,1.2656348116533678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911779889559524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8147,6.3792,11.4089,18.3693
AC_BO_BT_BU_BV_BY_CA_CG_DF_EL_PJ,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0006000000000000001,0.0006000000000000001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,28.0,0.0
AC_BO_BT_BU_BV_BY_CA_CG_DF_EL_PJ,48.0,0.0,0.0,0.4526527997745,0.0,0.0,0.0,0.0,0.0953112188745,0.0,0.0,0.159060772776,0.0,0.027952221009,0.0,0.095667509427,0.5137015220835,0.038735007288,0.124862765226,0.0,0.07453484252699999,0.100385519703,0.34460206387799996,0.0,0.0,0.0,41.530781575,24.89878323,1.14569607,15.71564695
