,Community,Time,Richness,Contamination,PC,PC_OD,PJ,PJ_OD,BV,BV_OD,BF,BF_OD,BO,BO_OD,BT,BT_OD,BC,BC_OD,BY,BY_OD,BU,BU_OD,DP,DP_OD,BL,BL_OD,BA,BA_OD,BP,BP_OD,CA,CA_OD,EL,EL_OD,FP,FP_OD,CH,CH_OD,AC,AC_OD,BH,BH_OD,CG,CG_OD,ER,ER_OD,RI,RI_OD,CC,CC_OD,DL,DL_OD,DF,DF_OD,OD,Butyrate,Acetate,Lactate,Succinate
195,PC-PJ-BT-BC-BU-DP-BL-BP-CA-EL-RI-CC-DF,48.0,13.0,No,1.0,0.023836083352699666,1.0,0.021849743073308028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5094378598910321,1.0,0.5241601466676996,0.0,0.0,1.0,0.04627004415524053,1.0,0.0030379321920107416,1.0,0.011567511038810133,0.0,0.0,1.0,0.11719407648410671,1.0,0.006075864384021483,1.0,0.0017526531876985048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000817904820925969,1.0,0.019629715702223254,0.0,0.0,1.0,0.2224701112918636,1.5083333333333333,2.1926332000000004,47.57351788,55.31453654,21.16312108
196,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,0.0,11.0,No,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
197,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,16.0,11.0,No,1.0,0.22363071344670854,0.0,0.0,0.0,0.0,1.0,0.22743634135130994,0.0,0.0,1.0,0.22413145396047188,1.0,0.3804626423573872,0.0,0.0,1.0,0.07751463153056534,1.0,0.007310811500944793,1.0,0.059588121137837693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07300796690669525,0.0,0.0,1.0,0.001001481027526684,0.0,0.0,0.0,0.0,1.0,0.002303406363311373,1.0,0.02934339410653184,0.0,0.0,0.0,0.0,1.3073333333333332,1.39307296,48.2750664,44.61215856,21.51525039
198,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,32.0,11.0,No,1.0,0.2425230378137909,0.0,0.0,0.0,0.0,1.0,0.21540218197224872,0.0,0.0,1.0,0.34370469229954453,1.0,0.46731320834657347,0.0,0.0,1.0,0.0867519683649331,1.0,0.0073017688804152105,1.0,0.04050743212230343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19088910073085477,0.0,0.0,1.0,0.0022600713201285172,0.0,0.0,0.0,0.0,1.0,0.0031293295201779473,1.0,0.03998587720227377,0.0,0.0,0.0,0.0,1.6413333333333333,1.64920368,54.72584716,54.49250813,25.41522868
199,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,48.0,11.0,No,1.0,0.1255423688299271,0.0,0.0,0.0,0.0,1.0,0.20700289231504718,0.0,0.0,1.0,0.4349105772678379,1.0,0.42718489303215007,0.0,0.0,1.0,0.054193402653280744,1.0,0.003408390103979921,1.0,0.013633560415919684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2866456077447114,0.0,0.0,1.0,0.0011361300346599736,0.0,0.0,0.0,0.0,1.0,0.0017041950519899604,1.0,0.027948798852635348,0.0,0.0,0.0,0.0,1.5843333333333331,1.20387448,51.52303692,58.47495569,26.93569607
200,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,0.0,13.0,No,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
201,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,16.0,13.0,No,1.0,0.25019477745105434,1.0,0.01174947849908266,1.0,0.02405187363341627,0.0,0.0,0.0,0.0,1.0,0.2145316544773681,1.0,0.3678277916006937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1557842619819548,0.0,0.0,1.0,0.01921385307497047,0.0,0.0,0.0,0.0,1.0,0.030548644097614916,1.0,0.04464801829651411,0.0,0.0,0.0,0.0,1.0,0.4217371635376611,1.0,0.0012440624293146346,1.0,0.005114478876071276,1.0,0.2850285254718641,0.0,0.0,1.8333333333333333,23.06659776,44.34198504,19.0064212,15.69509423
202,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,32.0,13.0,No,1.0,0.1566175598913312,1.0,0.01790635547871902,1.0,0.027490038692681316,0.0,0.0,0.0,0.0,1.0,0.24514052852556184,1.0,0.3487956285502593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05018823577838149,0.0,0.0,1.0,0.008574874454597843,0.0,0.0,0.0,0.0,1.0,0.056493290524409316,1.0,0.36014472709310935,0.0,0.0,0.0,0.0,1.0,0.4022624927965752,1.0,0.002774224088252243,1.0,0.006052852556186712,1.0,0.3586315139540627,0.0,0.0,2.042333333333333,24.43172696,51.75863316,22.40645441,18.78295043
203,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,48.0,13.0,No,1.0,0.09257183741985195,1.0,0.005503508627094857,1.0,0.010019208013429098,0.0,0.0,0.0,0.0,1.0,0.24342442004458023,1.0,0.2558425933569994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017216103910399298,0.0,0.0,1.0,0.004797930597980131,0.0,0.0,0.0,0.0,1.0,0.04939046203803077,1.0,0.6045392553454966,0.0,0.0,0.0,0.0,1.0,0.24850458185420624,1.0,0.0012700404524065055,1.0,0.004515699386334241,1.0,0.1713143454690553,0.0,0.0,1.7093333333333334,25.56062816,42.13534076,21.47216511,22.72741472
204,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
205,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37715781322595626,1.0,0.2758876671312787,0.0,0.0,1.0,0.4656021888389861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02231149656703319,0.0,0.0,0.0,0.0,1.0,0.03072840844561458,1.0,0.0018704248619069743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002538433741159465,1.0,0.03927892210004646,0.0,0.0,1.0,0.002004026637757472,1.0,0.015765009550358783,1.0,0.48978411026792623,0.0,0.0,1.7253333333333332,0.9903232,49.95978676,44.20675573,16.65050648
206,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3164630552284325,1.0,0.23112809131261888,0.0,0.0,1.0,0.5108036355950116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02608294833469215,0.0,0.0,0.0,0.0,1.0,0.02774140169701362,1.0,0.0037692121870942417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0010553794123863876,1.0,0.04010441767068273,0.0,0.0,1.0,0.0019599903372890057,1.0,0.016735302110698434,1.0,0.4789914847359362,0.0,0.0,1.6643333333333332,2.18375056,57.79141932,59.83380255,18.05984558
207,BF-BO-BC-BL-CA-EL-BH-CG-RI-CC-DL,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.404990661330284,1.0,0.22685382123117973,0.0,0.0,1.0,0.6408251381741947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020052696779111874,0.0,0.0,0.0,0.0,1.0,0.011933199923765962,1.0,0.003936725748046503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0024604535925290645,1.0,0.05782065942443301,0.0,0.0,1.0,0.003936725748046503,1.0,0.014516676195921478,1.0,0.33105403087478563,0.0,0.0,1.7213333333333334,1.97078912,56.472591,57.12771,19.83798493
208,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,0.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
209,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,16.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4397652110869443,1.0,0.2521600858847805,1.0,0.017313590987674973,1.0,0.021641988734593717,0.0,0.0,0.0,0.0,1.0,0.07543778930344096,1.0,0.0033390496904801732,0.0,0.0,1.0,0.2341044838547766,0.0,0.0,1.0,0.0019786961128771398,1.0,0.06542064023200043,0.0,0.0,0.0,0.0,1.0,0.07815849645864702,0.0,0.0,1.0,0.28629259383191114,1.478333333333333,1.89456544,44.12949296,40.21879511,12.06313278
210,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,32.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42056398558630037,1.0,0.23824192535290423,1.0,0.014562464874871896,1.0,0.03203742272471817,0.0,0.0,0.0,0.0,1.0,0.10426724850408278,1.0,0.003203742272471817,0.0,0.0,1.0,0.25862937617772486,0.0,0.0,1.0,0.0011649971899897517,1.0,0.06203610036695428,0.0,0.0,0.0,0.0,1.0,0.06858920956064664,0.0,0.0,1.0,0.26241561704519156,1.4683333333333333,3.09133912,52.83701904,47.23850837,14.60883282
211,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,48.0,11.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48184207463831363,1.0,0.14896879049961648,1.0,0.006519691078843661,1.0,0.02620177735459811,0.0,0.0,0.0,0.0,1.0,0.09754934010420799,1.0,0.006888730196514058,0.0,0.0,1.0,0.30544137639186436,0.0,0.0,1.0,0.001968208627575445,1.0,0.0758990452008781,0.0,0.0,0.0,0.0,1.0,0.06089145441561533,0.0,0.0,1.0,0.3361946361977307,1.5503333333333333,3.25874272,51.39519968,46.88506409,17.77479588
212,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,0.0,12.0,No,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0066,0.0,0.0,28.0,0.0
213,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,16.0,12.0,No,0.0,0.0,1.0,0.018954744849797322,1.0,0.022217446832139484,1.0,0.21766883225054137,0.0,0.0,1.0,0.2670754622688655,1.0,0.47977255816536174,1.0,0.13485834860347604,0.0,0.0,1.0,0.010720306513409961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20741462602032315,1.0,0.1356351824087956,1.0,0.0010875673274473874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017711810761286025,0.0,0.0,1.0,0.3498859459159309,1.8653333333333333,19.17968064,30.62998128,25.32123446,17.31927809
214,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,32.0,12.0,No,0.0,0.0,1.0,0.01328224752064798,1.0,0.013693038681080393,1.0,0.11310449950572403,0.0,0.0,1.0,0.19622124429988202,1.0,0.27742096367868874,1.0,0.10940737906183233,0.0,0.0,1.0,0.005888006632864568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11063975254312956,1.0,0.3828573615230077,1.0,0.0002738607736216078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015473133709620841,0.0,0.0,1.0,0.1925241238559903,1.4313333333333333,18.96491464,34.70632892,28.10689167,19.40495142
215,PJ-BV-BF-BT-BC-BY-DP-CH-AC-BH-CC-DF,48.0,12.0,No,0.0,0.0,1.0,0.00679466431268697,1.0,0.009292702662939533,1.0,0.10871462900299152,0.0,0.0,1.0,0.2073371830709627,1.0,0.19794455887401305,1.0,0.08603244078269826,0.0,0.0,1.0,0.00199843068020205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18475491638467953,1.0,0.322646633318621,1.0,0.0002997646020303075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013289564023343631,0.0,0.0,1.0,0.21912792408415477,1.3583333333333334,19.29709384,31.326526,29.43884845,22.09970595
216,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,0.0,14.0,No,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0066,0.0,0.0,28.0,0.0
217,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,16.0,14.0,No,1.0,0.5394037903102553,1.0,0.02069203729176219,0.0,0.0,1.0,0.2526936675327322,0.0,0.0,1.0,0.23262866167405372,1.0,0.3666566304956952,0.0,0.0,1.0,0.07602756126139895,1.0,0.007837892913546285,1.0,0.01050277650415202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.092800652096388,1.0,0.09374119924601355,1.0,0.0012540628661674054,1.0,0.036054307402312906,0.0,0.0,1.0,0.001881094299251108,0.0,0.0,0.0,0.0,1.0,0.3174346629986245,2.0513333333333335,17.3061152,42.03031612,25.89670369,19.86752665
218,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,32.0,14.0,No,1.0,0.46938745387453873,1.0,0.01205077217438841,0.0,0.0,1.0,0.11774197075304085,0.0,0.0,1.0,0.17582274156074892,1.0,0.23824969249692496,0.0,0.0,1.0,0.044252015853491866,1.0,0.006124162908295748,1.0,0.0031608582752494186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12781720650539838,1.0,0.3836491731583982,1.0,0.0007902145688123547,1.0,0.0209406860735274,0.0,0.0,1.0,0.0025681973486401527,0.0,0.0,0.0,0.0,1.0,0.320827114937816,1.9273333333333331,18.10319344,45.18682348,24.79163196,29.05299216
219,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,48.0,14.0,No,1.0,0.33987654320987654,1.0,0.007830488985717744,0.0,0.0,1.0,0.11079308884047445,0.0,0.0,1.0,0.18293355119825708,1.0,0.20709144274993949,0.0,0.0,1.0,0.032488198983297016,1.0,0.0041651537158073106,1.0,0.0021658799322198012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2309161220043573,1.0,0.4198474945533769,1.0,0.0006664245945291697,1.0,0.01999273783587509,0.0,0.0,1.0,0.0008330307431614622,0.0,0.0,0.0,0.0,1.0,0.27423372064875334,1.8353333333333333,18.41040664,42.94501864,25.06092231,31.0136636
220,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,0.0,13.0,No,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
221,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,16.0,13.0,No,0.0,0.0,1.0,0.021880266509896138,1.0,0.06548108955516363,0.0,0.0,1.0,0.18174995100921026,1.0,0.3890534979423868,1.0,0.48599745247893394,1.0,0.16050852439741328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5586654908877131,1.0,0.14581520674113266,1.0,0.004471879286694102,1.0,0.000479129923574368,0.0,0.0,1.0,0.12026161081716637,1.0,0.000958259847148736,1.0,0.03641387419165197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1733333333333333,27.625687199999998,38.64036376,19.94689136,26.23714146
222,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,32.0,13.0,No,0.0,0.0,1.0,0.016761191578809075,1.0,0.042363451243143814,0.0,0.0,1.0,0.08693716950766905,1.0,0.2637585312181824,1.0,0.3720616152658718,1.0,0.14606181232962195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3462751666830886,1.0,0.2291310145498735,1.0,0.008841068085525667,1.0,0.0020260781029329653,0.0,0.0,1.0,0.33117167537031555,1.0,0.000920944592242257,1.0,0.021365914540020358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869333333333333,28.31971864,30.10306144,18.35188816,27.24849297
223,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,48.0,13.0,No,0.0,0.0,1.0,0.011548718799237082,1.0,0.02095878596898582,0.0,0.0,1.0,0.051612792658318814,1.0,0.24309340188517564,1.0,0.2385309450756005,1.0,0.09823539818116482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1900548414738646,1.0,0.31010448627581055,1.0,0.008697183293252619,1.0,0.0032792658318821347,0.0,0.0,1.0,0.5201200762915664,1.0,0.0008554606517953394,1.0,0.022241976946678826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7193333333333332,31.56232608,26.84050504,14.07963024,31.26035732
224,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
225,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,16.0,11.0,No,0.0,0.0,1.0,0.03816385016194901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.835887445430221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15562920715392195,0.0,0.0,1.0,0.0034694409238135468,1.0,0.0004956344176876496,0.0,0.0,1.0,0.3219145542881284,1.0,0.0014869032530629486,0.0,0.0,1.0,0.43541483593860014,1.0,0.002725989297282072,1.0,0.0830187649626813,0.0,0.0,1.0,0.4646572665821715,2.346333333333333,36.42101336,32.9392862,23.6212902,8.04930049
226,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,32.0,11.0,No,0.0,0.0,1.0,0.03159892779802461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3775240321132414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07090859874293562,0.0,0.0,1.0,0.0036285850102994767,1.0,0.0007559552104790577,0.0,0.0,1.0,0.7869493741086991,1.0,0.0009071462525748692,0.0,0.0,1.0,0.19700192785084245,1.0,0.0010583372946706808,1.0,0.06652405852215708,0.0,0.0,1.0,0.37102281730312153,1.9083333333333332,37.68227232,24.35392376,20.18353371,7.34536986
227,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,48.0,11.0,No,0.0,0.0,1.0,0.022406529752501316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.297446682464455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0373068720379147,0.0,0.0,1.0,0.004033175355450237,1.0,0.00022406529752501316,0.0,0.0,1.0,0.48230055292259083,1.0,0.0005601632438125329,0.0,0.0,1.0,0.11572972617166931,1.0,0.0012323591363875726,1.0,0.043804765666140076,0.0,0.0,1.0,0.4130643759873618,1.4183333333333334,43.73560752,19.1224942,15.12762733,8.62438006
228,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,0.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0066,0.0,0.0,28.0,0.0
229,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,16.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.026314898872935002,0.0,0.0,1.0,0.16178292419329937,0.0,0.0,1.0,0.44574216458236837,0.0,0.0,1.0,0.04376865832947352,1.0,0.004699089084452678,0.0,0.0,0.0,0.0,1.0,0.18165335803612787,0.0,0.0,1.0,0.0038935309556893624,1.0,0.0001342596881272194,0.0,0.0,1.0,0.03235658483865987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0016111162575266327,0.0,0.0,1.0,0.25858415933302453,1.0,0.28677869383974064,1.4493333333333334,16.23735432,41.22649308,42.43175075,13.71224011
230,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,32.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.07666550666998094,0.0,0.0,1.0,0.1285274670643798,0.0,0.0,1.0,0.41674057502692846,0.0,0.0,1.0,0.0522719363658961,1.0,0.010044411301681995,0.0,0.0,0.0,0.0,1.0,0.13631701052282708,0.0,0.0,1.0,0.0040997597149722426,1.0,0.00020498798574861214,0.0,0.0,1.0,0.30625205070842654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001434915900240285,0.0,0.0,1.0,0.25090529455630123,1.0,0.26525445355870414,1.6493333333333333,15.86196496,42.51488096,45.65597819,13.72554444
231,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,48.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.030022258669165885,0.0,0.0,1.0,0.08892307091533895,0.0,0.0,1.0,0.2844966416744767,0.0,0.0,1.0,0.020300765385816932,1.0,0.0031451890034364257,0.0,0.0,0.0,0.0,1.0,0.02859262730396751,0.0,0.0,1.0,0.0034311152764761013,1.0,9.530875767989169e-05,0.0,0.0,1.0,0.4636771061126731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000953087576798917,0.0,0.0,1.0,0.12904805789857335,1.0,0.16726686972820992,1.2203333333333333,17.12129088,41.64904232,46.12810166,15.3458829
232,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,0.0,12.0,No,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0066,0.0,0.0,28.0,0.0
233,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,16.0,12.0,No,1.0,0.024847545662100456,0.0,0.0,0.0,0.0,1.0,0.3186779109589042,1.0,0.23393584474885848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06477722602739727,0.0,0.0,0.0,0.0,1.0,0.18771289954337902,1.0,0.05978601598173516,1.0,0.01106746575342466,0.0,0.0,1.0,0.0011935502283105025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036674543378995436,0.0,0.0,0.0,0.0,1.0,0.014214098173515984,1.0,0.19628476027397262,1.0,0.11599138127853882,1.2673333333333334,0.41472696,54.95272024,47.06975531,12.03608303
234,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,32.0,12.0,No,1.0,0.02895232911507234,0.0,0.0,0.0,0.0,1.0,0.396607248151676,1.0,0.32343321086769167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0642503742005715,0.0,0.0,0.0,0.0,1.0,0.0674232321857849,1.0,0.1447616455753617,1.0,0.008527055835261033,0.0,0.0,1.0,0.00039660724815167596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.031926883476209915,0.0,0.0,0.0,0.0,1.0,0.014872771805687848,1.0,0.25244051344854174,1.0,0.1233448541751712,1.4573333333333331,1.63867416,65.2522112,52.73987816,11.26604922
235,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,48.0,12.0,No,1.0,0.03480414398064125,0.0,0.0,0.0,0.0,1.0,0.4374999999999999,1.0,0.3407630066545674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05478675136116152,0.0,0.0,0.0,0.0,1.0,0.02659936479128856,1.0,0.09753100423472472,1.0,0.0033083787053841494,0.0,0.0,1.0,0.0009263460375075618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.062329854809437375,0.0,0.0,0.0,0.0,1.0,0.00926346037507562,1.0,0.15734649122807015,1.0,0.22933681185722923,1.458333333333333,1.41900256,62.52077468,59.88472601,16.39035763
